,x,y
0,0.0,0.08625973447012593
1,0.06346651825433926,0.881293136241005
2,0.12693303650867852,0.1462873750888879
3,0.1903995547630178,-0.24934064024592859
4,0.25386607301735703,-0.3121319777262008
5,0.3173325912716963,0.017748652020956435
6,0.3807991095260356,-0.27398518190209936
7,0.4442656277803748,0.06613656457803091
8,0.5077321460347141,0.4892581079327435
9,0.5711986642890533,1.4424609986900911
10,0.6346651825433925,0.594482583701776
11,0.6981317007977318,0.5859297225177516
12,0.7615982190520711,0.9879522861869777
13,0.8250647373064104,1.80878490234636
14,0.8885312555607496,0.41135090608755454
15,0.9519977738150889,1.2479737858185187
16,1.0154642920694281,1.1760594721276074
17,1.0789308103237674,1.6380728392950874
18,1.1423973285781066,2.1284612010031503
19,1.2058638468324459,2.391963733534606
20,1.269330365086785,2.6698793980931184
21,1.3327968833411243,3.4409663041456042
22,1.3962634015954636,5.588288335090308
23,1.4597299198498028,9.289264419922478
24,1.5231964381041423,21.400120222140615
25,1.5866629563584815,-63.02934834577343
26,1.6501294746128208,-12.361925669490711
27,1.71359599286716,-6.767734488507332
28,1.7770625111214993,-5.223683705892661
29,1.8405290293758385,-3.4108867941479115
30,1.9039955476301778,-3.40447218065064
31,1.967462065884517,-2.557985030482006
32,2.0309285841388562,-3.0395946193934558
33,2.0943951023931957,-2.1008698652133795
34,2.1578616206475347,-0.8239003275490006
35,2.221328138901874,-1.4649343666517103
36,2.284794657156213,-1.3700645466265717
37,2.3482611754105527,-1.0852459314362715
38,2.4117276936648917,-0.7125834664268228
39,2.475194211919231,-0.2706728673133516
40,2.53866073017357,-0.30014217451945524
41,2.6021272484279097,-0.6625165259404775
42,2.6655937666822487,-0.4665912357853883
43,2.729060284936588,-1.2208106910695005
44,2.792526803190927,-0.545031281189047
45,2.8559933214452666,-0.1871910494236799
46,2.9194598396996057,-0.09289263880755386
47,2.982926357953945,-0.8586782205889969
48,3.0463928762082846,0.00425445907250474
49,3.1098593944626236,-0.14721068414339888
50,3.173325912716963,0.10016161744369541
51,3.236792430971302,1.019660260545452
52,3.3002589492256416,0.6922364380272356
53,3.3637254674799806,-0.5428454243894261
54,3.42719198573432,0.330856622885899
55,3.490658503988659,1.0098887801398744
56,3.5541250222429985,0.9209648379803048
57,3.6175915404973376,0.7265109178929549
58,3.681058058751677,1.4965952952350479
59,3.744524577006016,0.5986739703608207
60,3.8079910952603555,1.2776299758376717
61,3.8714576135146945,1.26286453752595
62,3.934924131769034,0.5799965055888503
63,3.998390650023373,1.315458230930509
64,4.0618571682777125,0.16913365280903836
65,4.1253236865320515,2.150115481414354
66,4.188790204786391,1.9403714860026722
67,4.25225672304073,2.2778520209759
68,4.3157232412950695,2.6423775697238194
69,4.3791897595494085,2.7089165272223004
70,4.442656277803748,2.9576434554530966
71,4.506122796058087,4.661000758940902
72,4.569589314312426,7.298758811473752
73,4.6330558325667655,12.628584785433757
74,4.696522350821105,63.47304461781297
75,4.759988869075444,-21.58718470780801
76,4.823455387329783,-8.831481165978026
77,4.886921905584122,-5.732716383048583
78,4.950388423838462,-3.589295953916843
79,5.013854942092801,-2.770668033154074
80,5.07732146034714,-2.76084701840698
81,5.14078797860148,-2.2003632931360237
82,5.204254496855819,-1.4067533854126255
83,5.267721015110158,-1.9647662349731743
84,5.331187533364497,-1.828406552690878
85,5.394654051618837,-1.7681233367134772
86,5.458120569873176,-1.058644237887733
87,5.521587088127515,-1.1828468987541956
88,5.585053606381854,-1.2406218906800133
89,5.648520124636194,-1.0252573902420836
90,5.711986642890533,-0.2479121269691792
91,5.775453161144872,-1.1812622825355432
92,5.838919679399211,-0.11477075157461841
93,5.902386197653551,-0.4050500668885505
94,5.96585271590789,1.1575632240266251
95,6.029319234162229,-0.3205649108428412
96,6.092785752416569,0.43977169908528757
97,6.156252270670908,-0.12392966411493225
98,6.219718788925247,-0.9620073653189788
99,6.283185307179586,-0.2686293682716222
